id,created_at,gender,age,travel_frequency,weight_monuments,weight_beaches,weight_mountains,weight_infrastructure,weight_costs,weight_safety,wsm_ranking_text,wsm_ranking,list_a_type,list_b_type,list_c_type,wsm_relevance,wsm_achievable,wsm_inspiring,asp_relevance,asp_achievable,asp_inspiring,real_relevance,real_achievable,real_inspiring,final_choice_letter,final_choice_type,is_synthetic,justification_text,personalization_useful
4edb11a9-7d92-4269-8e76-d3eb516d8fa0,2026-05-04 17:08:05.924758+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.2,0.2,0.3,0.1,0.1,0.1,"Włochy (76.2%), Chiny (75.1%), USA (70.8%), Francja (63.1%), Indie (61.9%), Hiszpania (60.6%), Japonia (59.7%), Grecja (55.7%), Meksyk (54.4%), Indonezja (52.6%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.762,""matchPct"":76.2},{""code"":""CN"",""name"":""Chiny"",""score"":0.7509999999999999,""matchPct"":75.1},{""code"":""US"",""name"":""USA"",""score"":0.708,""matchPct"":70.8},{""code"":""FR"",""name"":""Francja"",""score"":0.631,""matchPct"":63.1},{""code"":""IN"",""name"":""Indie"",""score"":0.6190000000000001,""matchPct"":61.9},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6059999999999999,""matchPct"":60.6},{""code"":""JP"",""name"":""Japonia"",""score"":0.597,""matchPct"":59.7},{""code"":""GR"",""name"":""Grecja"",""score"":0.557,""matchPct"":55.7},{""code"":""MX"",""name"":""Meksyk"",""score"":0.544,""matchPct"":54.4},{""code"":""ID"",""name"":""Indonezja"",""score"":0.526,""matchPct"":52.6}]",reality,aspirations,wsm,5,3,5,5,1,3,4,5,1,C,wsm,false,,tak
4ef86ba8-3ef6-41f6-9db5-cc260b669417,2026-05-04 17:09:53.797417+00,Kobieta,18-25 lat,2-3 razy w roku,0.12,0.15,0.2,0.05,0.28,0.2,"Chiny (76.4%), Włochy (75.2%), Hiszpania (67.8%), Indie (65.3%), USA (64.3%), Francja (64.2%), Gruzja (63.2%), Japonia (62.6%), Grecja (62.4%), Turcja (60.4%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7644,""matchPct"":76.4},{""code"":""IT"",""name"":""Włochy"",""score"":0.7515999999999999,""matchPct"":75.2},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6778000000000001,""matchPct"":67.8},{""code"":""IN"",""name"":""Indie"",""score"":0.6531,""matchPct"":65.3},{""code"":""US"",""name"":""USA"",""score"":0.6434,""matchPct"":64.3},{""code"":""FR"",""name"":""Francja"",""score"":0.642,""matchPct"":64.2},{""code"":""GE"",""name"":""Gruzja"",""score"":0.6316,""matchPct"":63.2},{""code"":""JP"",""name"":""Japonia"",""score"":0.6263000000000001,""matchPct"":62.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.624,""matchPct"":62.4},{""code"":""TR"",""name"":""Turcja"",""score"":0.6035,""matchPct"":60.4}]",reality,wsm,aspirations,2,2,4,1,1,4,1,3,3,B,wsm,false,,tak
4f15031a-c074-4cfd-af4c-f2da8e5f62a5,2026-05-04 18:53:01.218594+00,Kobieta,26-35 lat,Raz na kilka lat,0.26,0.23,0,0,0.51,0,"Włochy (84.2%), Francja (73.4%), Hiszpania (73%), Grecja (71.8%), Indie (70.7%), Egipt (67.5%), Turcja (66.2%), Chiny (62%), Wielka Brytania (60%), Gruzja (59.7%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8417,""matchPct"":84.2},{""code"":""FR"",""name"":""Francja"",""score"":0.7342,""matchPct"":73.4},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7297,""matchPct"":73},{""code"":""GR"",""name"":""Grecja"",""score"":0.7179,""matchPct"":71.8},{""code"":""IN"",""name"":""Indie"",""score"":0.707,""matchPct"":70.7},{""code"":""EG"",""name"":""Egipt"",""score"":0.6753,""matchPct"":67.5},{""code"":""TR"",""name"":""Turcja"",""score"":0.6621000000000001,""matchPct"":66.2},{""code"":""CN"",""name"":""Chiny"",""score"":0.6202,""matchPct"":62},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.5998,""matchPct"":60},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5974,""matchPct"":59.7}]",aspirations,wsm,reality,4,3,4,2,1,1,4,3,4,B,wsm,false,Wzgledem historycznym i odpoczynkiem na plazy.  W tych krajach moge zbalansowac moj pobyt.,tak
4fd47990-7691-46fd-8337-267b028c7b07,2026-05-04 17:25:04.26539+00,Kobieta,18-25 lat,Raz w roku,0.1,0,0.5,0.05,0.1,0.25,"Chiny (91%), USA (75.6%), Włochy (72.3%), Kanada (68.5%), Japonia (66.7%), Indie (62.4%), Słowenia (60.7%), Finlandia (59.3%), Hiszpania (59%), Gruzja (58.7%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.9099999999999999,""matchPct"":91},{""code"":""US"",""name"":""USA"",""score"":0.7555000000000001,""matchPct"":75.6},{""code"":""IT"",""name"":""Włochy"",""score"":0.7234999999999999,""matchPct"":72.3},{""code"":""CA"",""name"":""Kanada"",""score"":0.6849999999999999,""matchPct"":68.5},{""code"":""JP"",""name"":""Japonia"",""score"":0.6669999999999999,""matchPct"":66.7},{""code"":""IN"",""name"":""Indie"",""score"":0.6240000000000001,""matchPct"":62.4},{""code"":""SI"",""name"":""Słowenia"",""score"":0.607,""matchPct"":60.7},{""code"":""FI"",""name"":""Finlandia"",""score"":0.5925,""matchPct"":59.3},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.5900000000000001,""matchPct"":59},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5865,""matchPct"":58.7}]",aspirations,reality,wsm,3,3,3,2,2,3,3,4,2,C,wsm,false,"Ciekawi mnie kultura tych krajów oraz bardzo chciałabym zwiedzić Finlandię, Gruzję oraz Chiny.",tak
5004ae97-d64d-408d-9b5b-2343343bee9b,2026-05-04 17:07:18.008471+00,Mężczyzna,26-35 lat,Raz na kilka lat,0.4,0.1,0.2,0.1,0.2,0,"Włochy (86.2%), Francja (72.4%), Chiny (71.2%), Hiszpania (64.8%), Indie (63.5%), USA (61.6%), Wielka Brytania (54.9%), Grecja (53.6%), Meksyk (53.1%), Japonia (52.3%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.862,""matchPct"":86.2},{""code"":""FR"",""name"":""Francja"",""score"":0.7240000000000001,""matchPct"":72.4},{""code"":""CN"",""name"":""Chiny"",""score"":0.7120000000000001,""matchPct"":71.2},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.648,""matchPct"":64.8},{""code"":""IN"",""name"":""Indie"",""score"":0.635,""matchPct"":63.5},{""code"":""US"",""name"":""USA"",""score"":0.616,""matchPct"":61.6},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.549,""matchPct"":54.9},{""code"":""GR"",""name"":""Grecja"",""score"":0.536,""matchPct"":53.6},{""code"":""MX"",""name"":""Meksyk"",""score"":0.5309999999999999,""matchPct"":53.1},{""code"":""JP"",""name"":""Japonia"",""score"":0.523,""matchPct"":52.3}]",aspirations,reality,wsm,5,2,4,3,3,2,4,3,4,C,wsm,false,,tak
509155e7-0d01-4c0b-bc60-692f0da9da45,2026-05-04 18:14:55.998364+00,Nie chcę podawać,18-25 lat,2-3 razy w roku,0.25,0,0,0.25,0.25,0.25,"Włochy (83%), Hiszpania (79.8%), Chiny (76.5%), Francja (75.8%), Holandia (74.2%), Andora (70.3%), Wielka Brytania (69.5%), Portugalia (68.5%), Czechy (68.3%), Japonia (67.3%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.83,""matchPct"":83},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7975,""matchPct"":79.8},{""code"":""CN"",""name"":""Chiny"",""score"":0.7649999999999999,""matchPct"":76.5},{""code"":""FR"",""name"":""Francja"",""score"":0.7575000000000001,""matchPct"":75.8},{""code"":""NL"",""name"":""Holandia"",""score"":0.7424999999999999,""matchPct"":74.2},{""code"":""AD"",""name"":""Andora"",""score"":0.7025,""matchPct"":70.3},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.6950000000000001,""matchPct"":69.5},{""code"":""PT"",""name"":""Portugalia"",""score"":0.6849999999999999,""matchPct"":68.5},{""code"":""CZ"",""name"":""Czechy"",""score"":0.6825,""matchPct"":68.3},{""code"":""JP"",""name"":""Japonia"",""score"":0.6725,""matchPct"":67.3}]",wsm,aspirations,reality,4,1,4,3,1,2,2,1,1,A,wsm,false,,trudno_powiedziec
50e2b2af-038e-4f45-bfe6-9bf666bfc15c,2026-05-04 17:12:11.689778+00,Kobieta,18-25 lat,Raz na kilka lat,0.2,0.15,0.2,0.1,0.15,0.2,"Włochy (76.3%), Chiny (76.1%), Hiszpania (65.7%), USA (65%), Francja (64.4%), Japonia (62.5%), Indie (61.6%), Grecja (57.7%), Gruzja (54.8%), Turcja (54.4%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.7625000000000001,""matchPct"":76.3},{""code"":""CN"",""name"":""Chiny"",""score"":0.7610000000000001,""matchPct"":76.1},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6565000000000001,""matchPct"":65.7},{""code"":""US"",""name"":""USA"",""score"":0.6499999999999999,""matchPct"":65},{""code"":""FR"",""name"":""Francja"",""score"":0.6439999999999999,""matchPct"":64.4},{""code"":""JP"",""name"":""Japonia"",""score"":0.625,""matchPct"":62.5},{""code"":""IN"",""name"":""Indie"",""score"":0.616,""matchPct"":61.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.5765,""matchPct"":57.7},{""code"":""GE"",""name"":""Gruzja"",""score"":0.548,""matchPct"":54.8},{""code"":""TR"",""name"":""Turcja"",""score"":0.5435000000000001,""matchPct"":54.4}]",aspirations,wsm,reality,4,2,3,2,1,1,3,3,2,B,wsm,false,,tak
52330aee-e320-4213-bd5e-6b2083fd5456,2026-05-04 18:01:22.81749+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.3,0,0.2,0.15,0.3,0.05,"Włochy (86.1%), Chiny (76.5%), Francja (75.3%), Hiszpania (71.3%), Indie (66.4%), Wielka Brytania (63.7%), USA (63.7%), Turcja (59.7%), Grecja (58.4%), Japonia (57.9%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8614999999999999,""matchPct"":86.1},{""code"":""CN"",""name"":""Chiny"",""score"":0.7649999999999999,""matchPct"":76.5},{""code"":""FR"",""name"":""Francja"",""score"":0.7529999999999999,""matchPct"":75.3},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.713,""matchPct"":71.3},{""code"":""IN"",""name"":""Indie"",""score"":0.664,""matchPct"":66.4},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.637,""matchPct"":63.7},{""code"":""US"",""name"":""USA"",""score"":0.6365,""matchPct"":63.7},{""code"":""TR"",""name"":""Turcja"",""score"":0.5965,""matchPct"":59.7},{""code"":""GR"",""name"":""Grecja"",""score"":0.5844999999999999,""matchPct"":58.4},{""code"":""JP"",""name"":""Japonia"",""score"":0.579,""matchPct"":57.9}]",aspirations,wsm,reality,2,3,3,5,1,4,5,2,3,A,aspirations,false,,tak
52cf70f8-abad-47a7-a624-90d4eb9e2d4d,2026-05-04 17:40:30.935248+00,Kobieta,18-25 lat,2-3 razy w roku,0.1,0,0.14,0.12,0.2,0.44,"Chiny (85.5%), Andora (75.5%), Słowenia (74%), Gruzja (73.7%), Finlandia (73.6%), Hiszpania (73.5%), Japonia (73%), Włochy (72.8%), Chorwacja (72.3%), Czechy (71.6%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.8553999999999999,""matchPct"":85.5},{""code"":""AD"",""name"":""Andora"",""score"":0.7552,""matchPct"":75.5},{""code"":""SI"",""name"":""Słowenia"",""score"":0.7402,""matchPct"":74},{""code"":""GE"",""name"":""Gruzja"",""score"":0.7367999999999999,""matchPct"":73.7},{""code"":""FI"",""name"":""Finlandia"",""score"":0.7363999999999999,""matchPct"":73.6},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7354,""matchPct"":73.5},{""code"":""JP"",""name"":""Japonia"",""score"":0.7296,""matchPct"":73},{""code"":""IT"",""name"":""Włochy"",""score"":0.7283999999999999,""matchPct"":72.8},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.7234,""matchPct"":72.3},{""code"":""CZ"",""name"":""Czechy"",""score"":0.7163999999999999,""matchPct"":71.6}]",reality,aspirations,wsm,3,4,3,1,2,1,1,4,2,C,wsm,false,"Liska A za gorąco, lista B za daleko. C nie jest idealna ale najlepsza",nie
52edfa6f-9c79-4804-b7d8-104550f4e1ef,2026-05-04 17:14:12.781192+00,Kobieta,18-25 lat,Raz w roku,0.11,0.06,0.25,0.05,0.28,0.25,"Chiny (81.9%), Włochy (75.1%), Hiszpania (68.4%), Gruzja (67%), Indie (65.3%), USA (65.1%), Japonia (65%), Słowenia (65%), Francja (64.1%), Finlandia (63%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.8187,""matchPct"":81.9},{""code"":""IT"",""name"":""Włochy"",""score"":0.7510999999999999,""matchPct"":75.1},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6835000000000001,""matchPct"":68.4},{""code"":""GE"",""name"":""Gruzja"",""score"":0.6695000000000001,""matchPct"":67},{""code"":""IN"",""name"":""Indie"",""score"":0.6527000000000001,""matchPct"":65.3},{""code"":""US"",""name"":""USA"",""score"":0.6508,""matchPct"":65.1},{""code"":""JP"",""name"":""Japonia"",""score"":0.6499999999999999,""matchPct"":65},{""code"":""SI"",""name"":""Słowenia"",""score"":0.6497,""matchPct"":65},{""code"":""FR"",""name"":""Francja"",""score"":0.6414,""matchPct"":64.1},{""code"":""FI"",""name"":""Finlandia"",""score"":0.6303,""matchPct"":63}]",wsm,aspirations,reality,2,2,2,4,2,4,2,4,2,B,aspirations,false,Znajdują się na niej moje wymarzone kierunki podróży,tak
530bd383-ab2f-4847-9930-41e33b06f04c,2026-05-04 18:14:01.122634+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.11,0.17,0.3,0.04,0.2,0.18,"Chiny (78.3%), Włochy (73.4%), USA (69%), Indie (64.1%), Hiszpania (62.8%), Japonia (62.3%), Francja (61%), Grecja (58.2%), Gruzja (57.9%), Indonezja (57.5%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7827999999999999,""matchPct"":78.3},{""code"":""IT"",""name"":""Włochy"",""score"":0.7338000000000001,""matchPct"":73.4},{""code"":""US"",""name"":""USA"",""score"":0.6901999999999999,""matchPct"":69},{""code"":""IN"",""name"":""Indie"",""score"":0.6414,""matchPct"":64.1},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6278,""matchPct"":62.8},{""code"":""JP"",""name"":""Japonia"",""score"":0.6233,""matchPct"":62.3},{""code"":""FR"",""name"":""Francja"",""score"":0.6103,""matchPct"":61},{""code"":""GR"",""name"":""Grecja"",""score"":0.5821000000000001,""matchPct"":58.2},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5787,""matchPct"":57.9},{""code"":""ID"",""name"":""Indonezja"",""score"":0.5751999999999999,""matchPct"":57.5}]",reality,wsm,aspirations,2,1,2,2,3,1,4,4,3,A,reality,false,,tak
531afba7-b1de-4316-8a08-dc8c5cdcacb7,2026-05-01 19:24:35.993526+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.18,0.04,0.13,0.15,0.24,0.26,"Chiny (79.3%), Włochy (78.4%), Hiszpania (73.2%), Francja (69.1%), Japonia (66.4%), Gruzja (65.7%), Andora (64.4%), Holandia (64.2%), Słowenia (63.7%), Chorwacja (63.7%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7927000000000001,""matchPct"":79.3},{""code"":""IT"",""name"":""Włochy"",""score"":0.7839999999999999,""matchPct"":78.4},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7324999999999999,""matchPct"":73.2},{""code"":""FR"",""name"":""Francja"",""score"":0.6907,""matchPct"":69.1},{""code"":""JP"",""name"":""Japonia"",""score"":0.6641999999999999,""matchPct"":66.4},{""code"":""GE"",""name"":""Gruzja"",""score"":0.6567000000000001,""matchPct"":65.7},{""code"":""AD"",""name"":""Andora"",""score"":0.6443,""matchPct"":64.4},{""code"":""NL"",""name"":""Holandia"",""score"":0.6418,""matchPct"":64.2},{""code"":""SI"",""name"":""Słowenia"",""score"":0.6371,""matchPct"":63.7},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.6365,""matchPct"":63.7}]",reality,aspirations,wsm,3,4,3,3,2,3,3,4,2,C,wsm,false,,nie
531b3b13-9b94-484c-b6ca-b165235b3623,2026-05-04 17:07:49.762189+00,Mężczyzna,18-25 lat,Raz w roku,0.2,0.16,0.12,0.2,0.12,0.2,"Włochy (77.4%), Chiny (74.1%), Hiszpania (69.8%), Francja (67.7%), USA (65.8%), Japonia (65.2%), Grecja (62%), Indie (60.6%), Turcja (56.1%), Wielka Brytania (56.1%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.7744000000000001,""matchPct"":77.4},{""code"":""CN"",""name"":""Chiny"",""score"":0.7407999999999999,""matchPct"":74.1},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6980000000000001,""matchPct"":69.8},{""code"":""FR"",""name"":""Francja"",""score"":0.6772,""matchPct"":67.7},{""code"":""US"",""name"":""USA"",""score"":0.6576,""matchPct"":65.8},{""code"":""JP"",""name"":""Japonia"",""score"":0.6516000000000001,""matchPct"":65.2},{""code"":""GR"",""name"":""Grecja"",""score"":0.62,""matchPct"":62},{""code"":""IN"",""name"":""Indie"",""score"":0.6056,""matchPct"":60.6},{""code"":""TR"",""name"":""Turcja"",""score"":0.5608000000000001,""matchPct"":56.1},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.5608,""matchPct"":56.1}]",wsm,aspirations,reality,4,2,4,2,2,3,2,4,2,A,wsm,false,"przyroda, architektura i kultura",tak
53c8df28-401a-4a1d-b734-996d8e120f7d,2026-05-04 18:04:20.008943+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.15,0.05,0.13,0.21,0.21,0.25,"Chiny (79.3%), Włochy (78.1%), Hiszpania (74.4%), Francja (69.9%), Japonia (68.6%), Andora (66.6%), Gruzja (66%), USA (65.5%), Holandia (65.5%), Chorwacja (65%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7932999999999999,""matchPct"":79.3},{""code"":""IT"",""name"":""Włochy"",""score"":0.7809999999999999,""matchPct"":78.1},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7437999999999999,""matchPct"":74.4},{""code"":""FR"",""name"":""Francja"",""score"":0.6994,""matchPct"":69.9},{""code"":""JP"",""name"":""Japonia"",""score"":0.6856,""matchPct"":68.6},{""code"":""AD"",""name"":""Andora"",""score"":0.6656,""matchPct"":66.6},{""code"":""GE"",""name"":""Gruzja"",""score"":0.6603,""matchPct"":66},{""code"":""US"",""name"":""USA"",""score"":0.6552,""matchPct"":65.5},{""code"":""NL"",""name"":""Holandia"",""score"":0.6551,""matchPct"":65.5},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.6495,""matchPct"":65}]",wsm,aspirations,reality,3,4,1,2,3,1,3,3,2,C,reality,false,,nie
54904e32-f9b8-4856-9c17-3592b6ee5528,2026-05-04 18:10:14.901658+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.1,0.2,0.1,0.1,0.2,0.3,"Chiny (74.9%), Włochy (72.3%), Hiszpania (69.9%), Japonia (67%), Grecja (64.9%), Gruzja (64.3%), Chorwacja (63.6%), Słowenia (62.9%), Francja (62.6%), USA (62.6%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7490000000000001,""matchPct"":74.9},{""code"":""IT"",""name"":""Włochy"",""score"":0.7230000000000001,""matchPct"":72.3},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6990000000000001,""matchPct"":69.9},{""code"":""JP"",""name"":""Japonia"",""score"":0.67,""matchPct"":67},{""code"":""GR"",""name"":""Grecja"",""score"":0.649,""matchPct"":64.9},{""code"":""GE"",""name"":""Gruzja"",""score"":0.643,""matchPct"":64.3},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.6360000000000001,""matchPct"":63.6},{""code"":""SI"",""name"":""Słowenia"",""score"":0.629,""matchPct"":62.9},{""code"":""FR"",""name"":""Francja"",""score"":0.6260000000000001,""matchPct"":62.6},{""code"":""US"",""name"":""USA"",""score"":0.626,""matchPct"":62.6}]",aspirations,wsm,reality,4,4,3,4,4,3,1,4,1,A,aspirations,false,,tak
560c6305-a328-4956-b4b2-06a10e9f1aec,2026-05-04 06:55:10.92266+00,Kobieta,36-45 lat,Raz na kilka lat,0,0.65,0.14,0,0,0.21,"Tajlandia (73.4%), Australia (71.8%), Indonezja (71.2%), USA (69.6%), Grecja (68.9%), Filipiny (68.5%), Japonia (61.6%), Malezja (61.4%), Meksyk (60.9%), Włochy (60.8%)","[{""code"":""TH"",""name"":""Tajlandia"",""score"":0.7340000000000001,""matchPct"":73.4},{""code"":""AU"",""name"":""Australia"",""score"":0.7176000000000001,""matchPct"":71.8},{""code"":""ID"",""name"":""Indonezja"",""score"":0.7123,""matchPct"":71.2},{""code"":""US"",""name"":""USA"",""score"":0.6964999999999999,""matchPct"":69.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.6891,""matchPct"":68.9},{""code"":""PH"",""name"":""Filipiny"",""score"":0.6847000000000001,""matchPct"":68.5},{""code"":""JP"",""name"":""Japonia"",""score"":0.6161,""matchPct"":61.6},{""code"":""MY"",""name"":""Malezja"",""score"":0.6136,""matchPct"":61.4},{""code"":""MX"",""name"":""Meksyk"",""score"":0.6092000000000001,""matchPct"":60.9},{""code"":""IT"",""name"":""Włochy"",""score"":0.6077,""matchPct"":60.8}]",reality,aspirations,wsm,1,1,1,1,1,3,5,5,5,A,reality,false,Czas lotów,tak
5687f7cf-e87d-46c9-9295-2bb8d2962049,2026-05-04 18:40:09.087022+00,Kobieta,18-25 lat,Raz w roku,0.2,0.1,0.2,0.2,0.15,0.15,"Włochy (79.2%), Chiny (77%), Francja (69.2%), Hiszpania (69.2%), USA (68.7%), Japonia (64.3%), Indie (62.4%), Grecja (60%), Wielka Brytania (57.8%), Turcja (57%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.7920000000000001,""matchPct"":79.2},{""code"":""CN"",""name"":""Chiny"",""score"":0.77,""matchPct"":77},{""code"":""FR"",""name"":""Francja"",""score"":0.6920000000000001,""matchPct"":69.2},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6915000000000001,""matchPct"":69.2},{""code"":""US"",""name"":""USA"",""score"":0.6865,""matchPct"":68.7},{""code"":""JP"",""name"":""Japonia"",""score"":0.6425000000000001,""matchPct"":64.3},{""code"":""IN"",""name"":""Indie"",""score"":0.6234999999999999,""matchPct"":62.4},{""code"":""GR"",""name"":""Grecja"",""score"":0.6000000000000001,""matchPct"":60},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.5775,""matchPct"":57.8},{""code"":""TR"",""name"":""Turcja"",""score"":0.5695,""matchPct"":57}]",aspirations,wsm,reality,3,1,4,2,1,3,3,1,4,B,wsm,false,,tak
5729946f-1d60-4d82-891c-5d3ae023a3b2,2026-05-04 17:29:42.118114+00,Kobieta,18-25 lat,Raz na kilka lat,0.25,0.03,0.25,0.08,0.2,0.19,"Chiny (80.4%), Włochy (79.6%), Francja (67%), Hiszpania (66.4%), USA (63.6%), Indie (63%), Japonia (61.3%), Gruzja (56.6%), Wielka Brytania (56.2%), Turcja (54.6%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.8039,""matchPct"":80.4},{""code"":""IT"",""name"":""Włochy"",""score"":0.7957,""matchPct"":79.6},{""code"":""FR"",""name"":""Francja"",""score"":0.6704000000000001,""matchPct"":67},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6640999999999999,""matchPct"":66.4},{""code"":""US"",""name"":""USA"",""score"":0.6364,""matchPct"":63.6},{""code"":""IN"",""name"":""Indie"",""score"":0.6298,""matchPct"":63},{""code"":""JP"",""name"":""Japonia"",""score"":0.6125,""matchPct"":61.3},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5663,""matchPct"":56.6},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.5619000000000001,""matchPct"":56.2},{""code"":""TR"",""name"":""Turcja"",""score"":0.5464,""matchPct"":54.6}]",aspirations,wsm,reality,3,1,3,2,1,3,4,3,4,C,reality,false,"Bardzo lubię europejskie kierunki podróży, a w szczególności śródziemnomorskie. W liście C mamy zarówno Włochy, Grecje i Hiszpanię na wysokich miejscach a są to moje ulubione/wymarzone kierunki podróży. Te kierunki są również przystępne cenowo, mają długą historię i wiele zabytków wartych odwiedzenia oraz piękną przyrodę i klimat.",nie
5799b852-fed8-4ef1-8871-8989a6f7285c,2026-05-04 18:47:22.372998+00,Kobieta,18-25 lat,2-3 razy w roku,0.15,0.2,0.35,0.1,0.06,0.14,"Chiny (77.9%), USA (73.7%), Włochy (73.5%), Japonia (62.2%), Indie (61.1%), Francja (60.4%), Hiszpania (59.1%), Australia (54.7%), Indonezja (54.6%), Grecja (54.5%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7790999999999999,""matchPct"":77.9},{""code"":""US"",""name"":""USA"",""score"":0.7374999999999999,""matchPct"":73.7},{""code"":""IT"",""name"":""Włochy"",""score"":0.735,""matchPct"":73.5},{""code"":""JP"",""name"":""Japonia"",""score"":0.6224000000000001,""matchPct"":62.2},{""code"":""IN"",""name"":""Indie"",""score"":0.6114999999999999,""matchPct"":61.1},{""code"":""FR"",""name"":""Francja"",""score"":0.6035999999999999,""matchPct"":60.4},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.5907,""matchPct"":59.1},{""code"":""AU"",""name"":""Australia"",""score"":0.5465,""matchPct"":54.7},{""code"":""ID"",""name"":""Indonezja"",""score"":0.5462,""matchPct"":54.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.5448000000000001,""matchPct"":54.5}]",aspirations,wsm,reality,4,3,5,3,2,4,5,5,5,C,reality,false,,tak
